ID,1-738,1-739,1-740,1-721,1-736,1-737,1-741,1-750,2-738,2-740,2-739,2-741,3-749,3-740,3-750,3-741,5-736,5-738,5-721,5-737,5-739,5-720,5-740,5-752,6-750,6-738,6-739,6-740,6-752,6-749,6-741,6-737,6-736,7-750,8-680,8-684,8-719,9-719,9-752,9-738,9-736,9-750,9-739,9-737,10-752,10-749,10-748,10-750,12-680,12-719,12-718,12-756,13-756,13-752,13-719,13-718,13-753,13-755,13-747,13-736,13-748,15-768,16-716,16-756,16-757,16-666,16-718,16-758,16-680,16-768,16-759,16-669,17-756,17-757,17-712,17-747,17-755,17-718,17-753,19-768,19-666,19-716,19-756,20-712,20-759,20-758,20-761,20-757,20-756,20-709,20-760,20-710,20-711,20-764,21-712,23-763,23-761,23-764,23-709,23-708,24-712,24-761,24-709,24-710,27-761,27-763,27-709,27-708,50-712,57-749,57-747,57-746,58-749,58-748,60-749,61-749,61-752,61-748,61-747,61-750,62-749,64-749,64-750,64-741,64-752,64-744,64-740,65-750,65-749,65-752,65-748,65-738,306-766,306-765,306-769,306-764,307-766,307-769,307-764,307-765,307-702,307-762,307-763,307-636,307-635,307-700,307-703,307-771,307-638,308-766,308-763,308-702,308-764,308-765,311-763,311-762,311-702,311-703,312-763,312-702,312-764,334-764,335-765,335-759,335-764,335-768,335-761,335-758,335-760,335-712,335-709,335-763,335-666,335-756,335-757,335-766,336-765,336-768,336-764,336-763,336-766,337-763,337-765,337-764,337-761,338-766,339-763,339-761,365-766,368-768,368-666,368-668,368-766,369-768,369-668,369-671,369-666,369-767,369-766,370-768,375-768,541-668,deltaE
747,7.5486,5.7888,5.9491,10.675,12.1572,9.9369,9.3238,10.0776,8.7568,9.3525,8.4385,11.7306,10.5085,10.3622,9.2933,11.1785,10.0023,6.1442,9.3801,10.3399,7.3032,13.9279,9.8121,11.7699,5.3805,4.9134,6.1305,8.4166,8.8108,8.0363,8.2263,9.392,9.4878,8.5556,12.2847,13.1446,9.3995,5.8169,6.3231,6.2436,7.1219,7.6041,9.6675,10.3655,6.3144,8.1894,9.6136,8.129,8.9795,6.6663,5.8912,9.4086,6.3194,6.3798,7.8094,7.3337,7.1442,8.8341,12.0956,10.4686,10.2131,12.8225,8.0594,7.0074,9.3425,9.5917,7.2411,9.8952,9.6209,9.8749,10.4744,12.146,6.393,7.5055,9.7445,15.3487,11.3724,10.9163,10.8443,8.0194,10.5009,11.7211,10.0701,8.0394,6.1054,10.9102,8.2584,9.0555,10.1779,9.0914,9.9691,8.7471,10.9319,10.0594,10.8708,8.0914,6.6608,7.9315,8.9996,11.054,10.2195,7.869,6.8065,8.3608,9.2963,9.5798,9.4669,10.3268,13.6227,11.2023,11.6923,15.1961,10.4518,10.14,10.0697,6.2012,8.9576,8.3534,12.4129,9.1593,9.649,5.8148,8.9627,11.7487,11.2749,18.094,14.5309,7.9839,7.1706,10.0614,11.6255,10.9091,9.3116,8.6799,12.173,11.4854,10.4426,12.4443,12.6851,10.5984,14.0515,13.4253,10.7661,18.3675,18.6347,14.4827,16.2223,16.5558,17.425,10.1476,7.1546,13.0006,9.7577,8.5498,9.0042,11.3051,13.7734,14.9845,6.7577,14.2701,10.9427,7.4936,6.6351,6.0909,4.7761,4.7944,6.7106,10.3506,8.2858,11.4327,11.2843,7.7606,9.1207,12.9651,11.7446,10.3429,4.357,6.0488,6.015,7.6753,7.7557,5.3347,6.759,6.3153,8.9037,11.2064,7.799,12.0916,12.1437,9.2393,12.1574,10.7636,12.2864,9.4961,8.9505,12.1359,10.8727,10.2811,13.074,12.6792,10.5064,16.3787,-29.0202999999983
748,3.9918,4.9665,7.2038,8.5675,9.4444,7.3638,10.2457,8.669,7.3269,9.3453,8.0082,13.0906,10.1367,10.9627,8.6117,14.0648,9.6598,6.6583,8.8986,10.5647,9.3537,12.9438,12.3015,10.9869,5.241,4.8242,6.7373,9.8333,8.1845,8.0361,11.9181,9.3863,9.8531,8.2933,11.4343,12.5304,8.3897,6.4167,6.1804,7.4976,7.4626,8.073,10.7679,10.6682,6.4944,8.2408,9.766,8.2106,8.9775,6.9607,6.177,9.3716,5.7399,6.8834,8.459,6.8587,7.0948,8.0564,10.0978,10.2747,10.702,12.6533,8.016,6.9408,8.5912,9.4981,8.1024,9.0813,9.6784,9.3802,10.406,11.9641,6.272,6.6495,8.7833,13.6333,11.4521,11.1861,11.3716,8.1456,11.1063,12.3391,10.4273,7.6481,6.0854,10.1663,8.0666,8.6784,10.2486,9.2439,9.9103,8.7843,11.0705,10.0469,10.8387,7.6657,6.8125,7.8699,9.6907,11.8565,10.2489,7.6022,7.3097,8.7683,9.0974,8.3986,10.2659,11.2606,14.0974,10.8117,11.2863,15.5207,10.1146,10.1194,9.0693,5.6437,8.5738,7.8359,11.1313,8.4802,8.7724,5.4909,8.6402,16.1162,11.5538,20.0592,15.6813,7.3057,6.5261,9.9256,11.2147,10.8858,9.3334,8.2095,12.4519,11.2395,10.6278,12.7077,12.5365,10.2261,14.122,13.673,11.5838,16.6479,16.2772,14.1854,15.9738,16.4302,16.6642,10.1711,7.6858,12.9052,9.3689,7.9357,8.2917,10.35,12.9752,14.291,6.767,14.3569,10.5871,7.5044,6.4643,6.37,4.6136,4.6035,6.4562,10.1032,8.5973,11.119,11.3054,7.5565,9.3449,13.3941,11.7406,10.0075,4.2863,6.4937,6.0433,7.9181,7.8083,5.8503,7.0298,6.7015,9.3343,11.4571,8.1407,12.6146,12.3065,9.2553,12.3865,10.9437,12.0214,9.2556,9.0414,12.3552,10.8316,9.8642,12.4734,12.8567,11.0113,15.1905,-22.2004000000015
749,4.8495,4.747,7.4464,8.8948,9.4573,7.6413,10.1893,8.5451,7.7416,10.1595,7.8511,13.1627,10.3406,10.8747,8.9211,13.1145,10.2674,7.5761,10.0458,11.3054,9.5071,13.5989,12.9059,11.9961,5.4981,4.7173,6.2772,9.6875,8.5321,8.0837,11.0014,9.2093,9.6315,8.844,10.8218,13.253,9.4336,5.7616,6.9748,7.2256,7.4852,8.5052,10.4466,10.6594,6.1287,8.899,9.6531,8.2735,8.1021,7.2451,5.8166,9.295,6.0462,7.0157,7.8541,6.8523,7.0348,8.0173,10.4777,10.3268,11.116,12.5669,7.4006,6.4988,8.558,9.6503,7.2806,9.0644,9.2132,9.6887,10.3963,11.9118,6.2402,6.953,9.2194,13.8251,10.9998,11.1023,10.6475,7.9795,11.2897,11.9433,10.1496,7.1436,5.5375,9.758,7.8044,7.8544,9.4052,8.287,9.3579,8.0714,9.9993,9.5705,9.5919,7.5781,6.2761,7.2595,8.0641,10.3773,9.8289,7.6729,5.8137,8.0413,8.8483,8.4633,8.7634,9.6414,11.1055,11.3247,9.8502,14.7637,10.7833,9.991,10.0513,6.4586,8.332,7.7076,10.4637,8.9663,9.1333,5.5646,9.0589,14.0107,11.2662,19.591,14.8925,7.6569,6.7186,10.1568,11.2377,10.1813,8.6737,8.2814,11.4962,11.117,9.1982,11.1319,12.3157,10.0962,13.0217,13.0163,11.0162,19.4024,18.0476,12.6574,14.8315,15.103,15.1663,9.6731,7.1733,12.6455,9.5466,8.2718,7.8033,9.923,12.5538,13.7124,6.5212,13.792,10.6867,7.5063,6.4335,5.9539,4.5645,4.8063,6.5642,10.1346,8.4403,11.1707,10.3636,7.7983,9.8315,12.7716,11.2202,10.1509,4.4783,6.1163,6.1034,7.9557,7.9541,5.5043,6.8032,6.5108,9.2325,11.3101,7.7046,12.2761,12.676,9.6624,12.775,10.8932,13.1438,10.9133,10.0668,12.8157,12.3873,11.5935,14.7364,13.7211,10.9859,16.0009,-29.3325999999993
750,4.2401,5.4604,8.3294,8.4263,9.5644,7.4442,10.8224,8.8708,7.4393,10.8254,8.662,14.0434,10.0517,11.2509,8.8346,14.555,9.3268,6.5329,8.4974,10.2033,9.5142,12.6441,12.8577,11.2295,4.8465,5.1125,7.1304,9.9463,8.4138,7.4986,11.9459,9.4859,9.6624,8.1443,10.2859,12.0976,8.4812,5.7301,6.2261,8.0518,7.3217,7.8408,11.5364,10.9474,6.2454,8.065,9.4214,7.8579,7.8333,6.6525,5.1468,8.8064,6.1217,6.5768,8.081,6.8653,6.9725,7.8344,10.4518,10.6924,10.6316,12.603,8.2085,6.5115,8.7846,9.5487,8.3816,8.8246,10.1353,9.3173,9.7379,11.9669,6.7434,7.9389,8.9996,14.6696,11.4056,11.4774,11.4042,7.7112,10.6866,12.3314,9.9045,8.5125,5.9758,10.6814,7.6367,8.8793,10.0291,8.4421,9.7267,8.2506,10.3704,9.8974,10.3789,8.1302,6.6874,8.0017,8.7211,11.4748,11.3012,7.6496,6.5627,8.4905,9.1076,9.0621,9.5227,11.224,14.4453,10.0647,12.9541,15.93,10.0081,10.1551,9.2207,5.7408,9.0701,8.0177,12.2827,8.636,8.7259,5.3081,8.7028,15.702,11.7407,18.7622,14.3809,7.5724,6.6495,10.5424,11.4282,11.2499,8.6759,8.0122,11.7868,10.896,9.7581,12.4019,12.704,10.0634,14.3605,14.5368,11.8589,17.1631,15.8074,14.1913,16.8067,15.5082,15.2628,10.3759,7.5796,13.0285,9.7057,8.5096,9.9904,12.788,15.359,16.3021,6.5826,14.4164,10.3886,7.5293,6.6258,5.8494,4.6342,4.5941,6.5698,10.1046,8.2779,12.5652,10.6569,7.7006,9.3143,12.793,11.3296,10.153,4.2353,6.0162,5.7811,7.7324,7.4067,5.2008,6.693,6.0384,8.9818,11.2669,7.9948,12.2958,12.2109,9.0789,11.7234,10.0622,12.3646,9.6472,8.361,11.016,10.5618,9.9431,13.0824,12.8276,10.5557,14.3967,-22.1579999999994
751,6.443,5.5447,5.285,9.7666,10.7741,9.4813,9.4149,9.0359,8.8463,8.9211,8.829,12.9981,10.5248,10.126,9.2177,13.3055,10.0575,6.8752,10.3982,11.4917,8.7723,13.0683,10.7111,11.791,5.3678,5.0224,5.9979,8.2853,8.9622,7.9684,10.697,10.2525,9.8937,8.6756,11.6532,13.0021,9.4694,6.0958,7.2765,6.6089,7.9464,8.2456,9.7653,11.1348,6.4865,8.5209,9.9299,8.301,7.8472,6.8052,5.5353,9.3526,6.8568,6.6473,7.57,6.4688,7.2197,8.3002,10.3979,10.0722,10.8166,12.8874,8.1588,7.1182,9.3801,9.6644,8.1945,9.8256,9.8595,10.1997,10.585,11.933,6.4705,7.7725,9.3644,13.7227,11.2351,11.1139,10.7211,8.3498,10.9453,12.0608,10.3335,7.7974,6.5192,10.8666,8.1775,9.0848,9.9389,8.5741,10.3613,8.8105,11.2891,10.2361,10.3487,8.2295,6.6044,7.4706,8.3932,11.1071,9.9086,7.8129,6.4813,8.6463,8.9657,8.7635,8.9972,10.4057,12.5314,10.9016,11.0789,15.2568,10.8239,10.8151,10.116,6.1329,8.2556,8.0768,10.8438,8.9247,9.1839,5.3383,8.537,14.3704,10.8855,17.8962,14.3855,7.5072,6.7466,10.1221,11.4953,10.2243,9.0916,8.5578,12.3807,11.5158,8.9138,11.7734,12.3602,9.8189,13.5872,14.239,11.571,17.4827,17.5402,13.3977,16.3122,15.4489,14.9912,9.8388,7.9634,13.1965,9.9244,8.487,9.4467,12.2763,13.9745,15.4375,6.7539,14.051,10.5191,7.4229,6.3151,6.1001,4.7327,4.6011,6.7444,10.2324,8.4276,11.0677,10.526,8.2426,9.4047,12.7648,11.5895,9.8892,4.2165,6.0315,6.2245,8.4339,7.5755,6.0421,6.5028,6.3354,9.5744,11.0446,8.0707,12.7179,12.9298,9.6423,13.1564,10.3256,13.0153,10.0782,8.8521,12.0775,11.8593,10.9042,13.8646,13.4588,11.0537,16.6404,-20.7061999999996
752,5.5908,7.3145,10.2378,10.1812,10.8781,10.4909,10.8001,9.0771,8.8242,14.2563,11.1333,14.8043,10.5026,15.8246,9.0848,15.0028,8.8553,7.4741,8.4321,11.4889,10.0613,12.472,13.6488,10.4713,5.4102,5.9428,9.3825,13.1623,8.2222,7.9615,12.4361,10.3679,9.3269,8.681,11.4145,13.4433,9.8813,5.5566,6.115,8.9475,6.8983,8.2387,11.8554,11.0502,6.1451,8.2684,8.9485,8.4111,7.3999,6.8857,5.2567,8.6518,6.3767,6.4998,7.6902,6.6714,7.2782,7.956,10.3222,10.3732,9.5524,12.3228,7.8367,6.5031,8.3332,9.2586,8.4307,8.9649,10.2746,9.2079,10.0203,10.9834,6.0329,6.3651,8.7045,13.7168,10.7987,11.047,11.1758,7.9396,10.7438,12.0699,10.033,7.6046,5.9242,10.5932,8.0535,8.7294,10.4419,9.0771,9.9181,8.7918,10.7228,9.6192,9.9184,8.4316,6.8945,7.6913,8.9955,12.179,9.6763,7.6197,6.6129,8.1673,9.1468,9.5637,8.8804,11.1069,11.1531,10.1619,10.9053,14.0888,9.8992,8.8401,8.7261,5.3302,8.5404,6.847,11.1392,8.4527,8.3757,5.4588,8.4404,15.7805,11.7698,17.819,18.8991,7.6009,6.8147,10.2751,11.4187,11.1514,8.5944,8.2737,11.8092,11.2638,9.6495,11.9272,12.6277,10.0992,13.5112,13.7766,11.1204,17.3274,17.5407,13.4495,15.9702,15.1806,15.4179,9.9848,7.2681,12.8257,9.7449,8.3545,9.3429,12.2203,14.6246,15.5887,6.3171,14.1664,10.3644,7.3254,6.3345,5.8544,4.3829,4.7415,6.6318,10.1719,8.4032,10.9407,11.031,8.0155,9.1575,13.001,11.3081,9.8135,4.1663,6.177,5.9748,8.2992,7.1288,5.9492,6.3906,6.216,9.247,10.6504,8.2381,12.3612,11.6642,9.4387,11.8504,10.0682,11.8132,10.0685,8.7832,11.444,10.9818,9.976,12.899,12.5074,10.481,15.7835,-31.7264999999988
753,4.5402,6.854,10.4593,9.2002,9.4112,8.9978,11.8652,9.0884,8.3136,14.0352,10.7044,15.3983,11.9259,15.7741,9.9821,16.0398,10.8411,8.5252,10.8815,12.5177,11.5183,14.651,15.3129,12.4207,5.9149,6.2677,9.7826,13.5459,9.1927,8.8619,13.3679,10.8135,10.255,8.8112,11.3602,13.6239,10.2044,6.2851,6.3449,8.8162,7.4918,7.7456,12.2807,10.967,6.908,8.8611,10.3078,8.4301,7.7785,6.8735,5.6232,9.7362,6.3917,6.0904,8.1752,6.7836,7.2624,8.2776,11.5699,10.4942,10.3076,13.0863,7.3412,6.5893,8.2984,10.0882,7.8943,8.5878,9.8313,10.0965,10.4885,11.9374,5.9428,6.1228,8.7013,15.1938,11.2613,11.3396,11.2811,8.2186,10.8857,11.4008,9.8839,7.601,5.7218,10.1855,7.578,8.4984,10.4912,8.5875,9.7041,8.3446,10.5431,9.8494,10.3322,7.9111,6.5886,7.7097,9.4476,11.622,10.7334,7.7198,7.2006,8.8911,8.6975,8.436,9.7154,10.8329,13.6099,11.2798,12.1151,15.557,10.2645,9.7574,8.8269,5.7658,8.555,7.9459,12.0816,8.3954,9.332,5.7216,8.7714,17.0509,11.8263,19.1517,19.3518,7.459,7.0871,10.1297,11.599,11.6235,8.5694,7.9779,11.7997,11.2772,8.8353,11.2502,11.7319,9.1209,12.8195,13.1353,10.7899,16.9011,16.3121,13.1341,15.0991,15.3166,14.37,9.3055,7.4426,12.6117,9.2154,7.4775,8.3299,10.7919,12.4699,13.9605,6.0923,13.5514,9.8546,7.8842,6.8177,5.8416,4.8526,4.8703,6.6063,9.4125,8.3192,11.0534,11.2813,7.9532,9.2643,12.9609,11.0851,10.345,4.1375,5.6384,5.8341,8.0556,7.5449,5.8356,6.4452,6.2906,9.1198,11.1852,7.6286,12.0365,12.305,8.9987,11.4641,10.6104,13.2228,10.0929,9.7743,11.8428,10.9396,11.2464,14.5635,13.1149,10.94,12.5718,-33.3762999999981
754,4.6877,6.7898,9.8807,9.0023,9.4899,9.316,10.9154,8.6473,8.5108,13.707,10.8154,14.6636,11.2069,14.9458,9.9511,14.7165,9.0897,7.9943,8.8299,11.858,11.044,12.0817,14.6056,11.5184,5.8629,6.0488,9.5006,12.5177,8.8839,8.2527,11.7869,10.4708,9.5554,9.0107,11.268,12.6868,9.0743,5.781,6.5993,8.8889,6.7845,8.1339,12.3564,11.0366,6.0958,8.7449,9.5841,8.3571,7.9179,6.9325,5.37,8.5949,5.8971,6.9267,8.6181,7.1331,6.5698,7.8342,11.8754,10.475,11.0472,13.4907,8.1378,6.3779,8.6835,10.6808,7.6212,9.6937,9.0741,10.5707,10.7842,12.0054,5.6445,6.6978,9.7473,13.9846,10.3134,10.6384,9.7181,8.7071,11.3168,12.3546,9.7069,8.9689,6.6786,11.285,8.0487,8.7021,10.1249,7.8511,10.6148,7.865,10.0137,10.2343,11.0279,7.3009,6.7751,7.44,8.3377,11.3763,11.2962,7.9798,6.1849,8.3006,8.8058,7.8512,8.4611,10.3789,13.793,10.3779,9.5775,13.2889,10.6382,9.4306,10.1622,6.1742,8.3131,7.1966,11.0039,8.9459,9.1682,5.5472,9.1336,14.4989,11.372,18.7561,17.4169,7.6857,6.4856,9.8668,10.9167,11.2055,8.5641,8.0224,12.0263,10.7411,6.6123,8.8144,9.4156,6.9251,10.8418,11.1527,9.6688,17.426,16.681,12.0454,13.4626,12.7924,14.0269,9.9214,7.5456,12.5689,9.2308,8.1227,9.1798,11.2283,14.1214,15.3894,6.5401,14.2523,10.0755,7.7206,6.8114,5.9342,4.9719,4.8869,6.7695,10.2007,8.6634,12.8118,10.4414,7.945,8.9986,12.4314,10.9704,10.4479,4.5635,6.0304,6.0601,8.5115,7.6192,6.1154,6.6227,6.3113,9.5335,10.8552,8.0217,12.6882,12.2085,9.8972,12.1774,10.364,12.6704,10.4286,9.4061,11.4963,11.2393,11.1644,13.9903,13.273,11.69,16.5536,-34.327499999999
755,4.9389,6.418,9.5972,9.9161,9.3615,8.6346,11.294,9.1423,8.1708,13.1938,10.1429,14.6631,10.4094,14.6215,8.7714,15.0128,8.19,8.5138,9.3661,10.4099,11.4651,12.9673,15.1629,10.5267,5.271,6.1302,9.4359,13.125,7.8604,8.1905,12.84,10.0087,8.7149,8.7316,10.6632,12.1471,8.7879,5.9911,6.1229,9.9542,6.9606,8.2196,13.4943,10.7158,6.6585,8.2142,9.8449,8.2944,7.7962,7.1104,5.9515,9.4765,6.8721,6.0921,8.242,7.3384,8.062,8.7898,11.1277,10.7362,9.4225,13.1537,8.1328,6.5959,8.3752,10.0814,7.6064,9.4634,9.4518,10.3302,10.3877,11.2078,6.5405,7.7117,9.3197,14.3292,11.1191,10.7244,11.4603,8.3792,10.813,12.3286,10.2128,8.7311,6.7357,11.3231,7.8687,8.9292,10.4354,8.9462,10.417,8.31,10.5146,10.5693,10.8145,7.9713,6.5958,8.2253,8.9575,11.7699,11.543,7.7489,7.0078,8.4453,9.3491,8.9921,9.7769,11.7363,14.5256,10.6236,12.8643,16.4291,9.7549,10.3169,10.2477,6.0797,9.9407,8.9897,13.0324,9.4578,8.9103,6.66,9.6399,16.8664,12.6178,21.0014,18.9087,7.7009,6.9373,10.2889,11.6503,11.722,8.7382,8.0693,11.8789,10.9037,8.0122,9.8957,10.2936,7.9166,11.765,12.4362,9.616,14.3676,13.1901,12.6895,15.2388,14.0779,13.9157,10.6197,7.3532,12.9564,9.7166,8.5858,9.6022,12.331,14.2951,16.1789,7.1175,14.4403,11.1712,7.936,6.759,5.9834,5.024,4.6034,6.7162,10.3282,8.7081,12.7625,11.1591,7.7152,8.8841,13.1448,11.1752,10.4168,4.5645,6.3136,6.2095,7.7316,7.6594,5.6314,7.1979,6.7782,9.3632,11.0989,7.9153,12.4628,12.5477,9.767,12.2602,10.5702,12.4376,9.9781,8.7488,11.0918,10.9631,10.1847,12.8653,13.2979,11.1644,15.5352,-21.9222
756,7.1605,6.7135,8.4611,11.5242,11.7909,11.0187,10.8183,9.018,9.7485,12.4253,10.3606,14.2399,10.1275,13.667,9.786,14.1245,11.2186,7.9529,12.0866,13.1436,10.1504,15.5892,13.4823,11.6661,5.6358,5.6288,7.4914,10.6205,9.5812,7.6408,10.9581,10.9046,10.6617,8.8943,10.9415,13.8416,10.2811,7.088,6.9138,6.7241,8.4945,7.8725,10.2166,11.5578,6.8913,8.8366,8.7743,8.2756,8.2062,7.6212,6.6215,9.8596,7.4487,5.5595,8.8545,7.8751,8.357,9.6093,8.4182,10.3905,9.3424,13.0016,7.7302,6.4358,8.6656,10.3312,8.0289,9.6431,9.8645,10.0519,10.5801,11.7949,5.871,7.6828,10.3471,11.3688,10.312,10.4348,9.9639,8.5879,11.3773,11.747,9.4907,7.7525,6.157,10.7006,8.4378,8.2513,9.5495,9.4623,10.2334,8.4191,10.3934,10.6889,10.5164,8.1367,6.8707,8.2934,9.3716,12.0044,9.8922,8.1353,7.3846,8.2544,8.7479,9.0157,9.195,11.1656,13.1637,12.2651,10.8019,14.1358,11.3456,9.2941,10.8793,6.543,9.3921,7.0979,10.4073,8.6128,9.5266,5.5651,8.7964,13.4501,12.1071,17.7995,15.8871,7.6416,6.4882,11.0083,10.2904,10.3077,8.2241,7.819,11.3318,10.7971,6.5062,8.3666,8.8975,6.1733,11.4066,11.4067,8.7411,14.3923,14.5693,11.5664,14.4556,12.7108,14.063,10.0831,7.3424,12.8812,9.453,8.249,9.481,11.7589,14.4583,16.1717,6.3145,14.4255,10.2908,7.5686,7.2486,5.5481,5.0421,5.0772,6.5621,9.9679,8.2573,11.4389,11.1165,7.6025,9.4181,12.5787,10.9383,10.9663,4.3758,6.0327,5.6479,7.252,7.6096,5.2805,7.2395,6.4839,9.2009,10.9961,7.7098,12.3317,11.1754,9.1709,11.6433,9.9321,11.6956,9.837,8.6057,10.8671,10.77,10.1605,12.7624,12.793,10.5834,16.0132,-28.2638000000024
757,6.266,5.5167,7.4824,10.0523,10.7626,9.1781,9.8149,8.4826,9.2484,11.0752,9.2856,13.2167,10.0718,11.6664,9.404,12.8246,9.7711,7.1112,9.6716,11.4375,9.1461,13.3658,12.5225,11.0517,5.5485,5.6266,6.8485,9.631,9.2598,7.6483,10.0216,10.0662,10.2055,8.6991,10.8966,12.7123,8.7979,5.6978,6.0268,6.2123,7.0343,7.3713,9.6049,10.3887,7.0289,8.603,8.7475,8.1906,8.1452,6.3929,5.2213,9.0942,6.617,6.0562,7.8161,6.662,7.5483,8.3444,9.1213,10.0858,9.6218,12.7025,7.9813,6.4507,8.5548,10.0674,7.8501,9.2554,10.3915,9.5542,9.8037,12.6488,6.898,7.3962,8.6674,12.2697,11.4159,11.1518,11.0668,8.4515,11.3969,12.446,10.3775,8.0609,6.3176,10.8764,7.9521,8.8011,10.298,8.8453,10.2414,7.5141,10.1406,10.4471,10.0854,7.9729,6.3055,7.8078,8.8933,10.8722,10.6355,7.6858,6.619,7.5437,9.192,9.2269,9.6226,10.8604,11.1147,12.0242,10.1075,13.4785,10.6408,8.8292,10.3043,6.3085,9.6094,7.2307,11.2414,8.8312,9.477,6.063,9.5094,12.7779,12.6961,18.0939,14.424,7.9434,6.6193,11.1969,10.605,10.7393,10.3497,9.1026,12.998,11.6488,8.2947,10.47,10.3824,7.8702,12.8379,12.4637,9.7122,14.9815,13.4532,13.1845,16.1626,14.2157,15.4312,10.9705,7.4199,13.4433,9.805,8.8234,9.1266,11.7891,14.7068,16.1506,6.59,14.4099,10.8142,7.3036,6.8577,5.5804,4.9272,5.0894,6.6193,10.0314,8.4065,12.3369,11.2984,8.0426,9.2644,12.697,11.3087,10.5048,4.5459,6.6038,5.8984,7.7445,8.0802,5.408,7.2283,6.4066,9.016,11.9326,7.9622,12.3811,12.8506,9.2566,11.8635,10.6616,12.7778,10.1552,9.4713,11.8959,11.295,10.7898,13.9277,12.8941,10.8039,15.8009,-30.1557000000003
758,7.9879,6.4724,7.3879,13.1166,13.3672,10.8081,8.7933,9.3277,8.9106,10.2276,8.3879,12.3089,11.063,13.3384,9.5085,14.412,10.1961,5.9936,9.7455,10.3655,7.0466,14.2011,10.2368,11.4295,5.1671,5.9285,7.5848,10.8448,9.5414,7.5439,11.5532,10.3992,11.037,8.9315,11.8357,13.6884,10.6673,6.932,6.4342,5.8567,7.5949,7.3725,8.9749,9.6969,7.6696,7.7278,8.5044,8.0098,8.1445,6.8897,6.0767,10.1528,7.9953,5.7281,7.6329,6.8399,8.8124,9.9911,10.849,10.0709,8.2511,12.465,8.3676,7.3414,9.8979,10.6313,7.0393,9.7543,9.4709,9.7363,10.6985,12.1163,6.4303,8.1346,10.335,13.9218,11.0105,9.0283,10.8655,7.4839,10.9189,11.9037,10.0565,7.9857,6.1654,10.6127,8.1543,9.2174,10.0958,8.95,10.2672,8.5411,10.8527,10.1851,11.4003,7.8594,6.6102,7.8067,8.8388,11.5336,10.5283,7.7271,6.8635,8.5007,9.4063,9.1378,9.4862,11.16,14.1361,10.2299,11.4883,15.3396,9.5373,8.3175,10.3399,6.3071,10.9817,7.7004,11.6277,9.445,9.2803,6.94,9.4116,17.4028,13.5495,19.9001,18.4708,8.2993,7.7529,12.2286,11.7636,11.4819,8.466,8.235,11.8019,11.1677,7.4858,9.9198,10.1873,7.7811,11.2141,11.6539,9.5104,14.9542,13.9685,12.2023,13.4051,14.1031,15.3188,9.579,7.4969,12.1583,9.4606,8.1121,8.7423,10.8896,13.2865,14.1014,6.7444,13.7411,10.5264,7.5271,6.5422,6.1286,4.6299,5.0426,6.3607,10.1134,8.3831,11.5443,10.7706,7.6666,9.7092,12.8579,11.8731,10.1633,4.198,6.7787,6.0587,8.1771,7.3432,6.0375,6.6257,6.5414,9.0494,10.7064,8.1921,12.0133,11.3898,9.0208,11.5551,9.7023,11.4642,9.5021,8.4175,10.2423,10.4892,10.031,12.8524,12.2699,10.3101,14.4271,-26.2975999999981
759,5.7621,5.9343,8.1708,10.0475,10.5856,9.1205,10.9451,8.9143,9.057,10.6638,9.1567,13.512,10.2479,10.6988,9.3901,12.6731,11.0352,7.4497,11.3536,11.866,9.3774,15.3541,12.3769,12.0411,5.6938,5.3873,6.4899,9.2352,9.7642,7.8047,10.6693,9.9781,10.7147,8.8007,13.0307,15.3605,11.6414,7.9437,7.0584,6.721,8.2048,7.7436,9.9959,11.0263,7.8662,8.3762,10.0478,8.2584,9.8312,8.4733,8.0987,11.0606,7.0748,6.4843,7.7055,7.4002,9.4814,10.0006,12.128,10.2025,10.4498,12.632,8.5021,6.9569,9.3931,10.062,7.1217,9.8669,9.6625,10.5025,11.2561,11.5684,6.7559,8.7537,10.6379,14.3684,11.6304,10.3723,11.6534,7.7232,10.5518,12.5994,10.644,7.7736,6.5506,10.7192,8.371,9.3326,10.5266,9.2889,10.4039,9.0131,11.011,10.2359,10.2531,8.0991,6.584,7.776,8.5306,11.4685,9.8602,7.7719,6.7499,8.3394,9.0276,9.1262,8.8014,10.5528,13.8161,12.0588,13.5727,17.0189,11.2297,11.4023,11.7095,7.6128,11.3006,9.504,13.2884,10.2375,10.1476,7.7611,10.7032,14.8524,14.2182,19.0638,15.6303,8.3166,7.3471,11.8768,12.0637,10.8087,9.2844,8.4963,11.9985,11.1296,10.1184,11.8311,12.3037,10.3209,13.1592,13.0897,10.7886,16.849,16.7398,13.298,14.543,15.6169,15.7977,10.9411,7.3125,13.0212,10.0081,9.1501,9.1725,11.5293,14.2855,14.534,6.6146,14.1229,10.8319,7.2295,6.3787,6.159,4.5302,4.3748,6.4161,10.3575,8.5355,11.046,10.7053,7.7586,9.1956,13.8481,12.0165,9.9674,4.0127,6.1903,5.6763,7.622,7.4142,5.1752,6.695,6.0092,8.7042,10.9873,7.4389,11.8635,11.6152,9.2085,12.2791,10.2348,11.8042,9.8122,8.5241,11.5129,11.3015,10.2453,12.854,12.6225,10.4923,15.5477,-19.2089999999985
